Date,Open,High,Low,Close,Adj Close,Volume
1990-05-23,0.3683040142059326,0.3794640004634857,0.3683040142059326,0.375,0.2984062135219574,207513600
1990-05-24,0.37723198533058167,0.37723198533058167,0.3705359995365143,0.375,0.2984062135219574,148131200
1990-05-25,0.3526790142059326,0.3638390004634857,0.3482140004634857,0.35714301466941833,0.2841965854167938,323321600
1990-05-29,0.35714301466941833,0.3683040142059326,0.3504459857940674,0.3660709857940674,0.29130110144615173,243208000
1990-05-30,0.3716520071029663,0.37276801466941833,0.3683040142059326,0.36941999197006226,0.29396599531173706,276819200
1990-05-31,0.3705359995365143,0.3705359995365143,0.3660709857940674,0.3683040142059326,0.2930779457092285,103084800
1990-06-01,0.36941999197006226,0.375,0.3638390004634857,0.3638390004634857,0.28952479362487793,157236800
1990-06-04,0.3638390004634857,0.3660709857940674,0.3549109995365143,0.3638390004634857,0.28952479362487793,179424000
1990-06-05,0.3660709857940674,0.3660709857940674,0.3482140004634857,0.3526790142059326,0.28064432740211487,299432000
1990-06-06,0.3482140004634857,0.3526790142059326,0.34598198533058167,0.3526790142059326,0.28064432740211487,211747200
1990-06-07,0.3526790142059326,0.3549109995365143,0.34375,0.3482140004634857,0.2770911455154419,186435200
1990-06-08,0.34375,0.34375,0.3348209857940674,0.34151801466941833,0.2717629671096802,333883200
1990-06-11,0.3370540142059326,0.3482140004634857,0.3370540142059326,0.3482140004634857,0.2770911455154419,157897600
1990-06-12,0.34933000802993774,0.36160698533058167,0.34598198533058167,0.36160698533058167,0.28774866461753845,165032000
1990-06-13,0.360491007566452,0.3638390004634857,0.3549109995365143,0.3549109995365143,0.2824203670024872,138947200
1990-06-14,0.35714301466941833,0.359375,0.3504459857940674,0.3549109995365143,0.2824203670024872,140324800
1990-06-15,0.3549109995365143,0.35714301466941833,0.34933000802993774,0.3526790142059326,0.28064432740211487,144144000
1990-06-18,0.3504459857940674,0.3526790142059326,0.3482140004634857,0.3504459857940674,0.2788674533367157,111395200
1990-06-19,0.3482140004634857,0.3549109995365143,0.342633992433548,0.35379499197006226,0.281532347202301,157225600
1990-06-20,0.3560270071029663,0.359375,0.3549109995365143,0.35714301466941833,0.2841965854167938,154739200
1990-06-21,0.35714301466941833,0.375,0.35714301466941833,0.373883992433548,0.29751816391944885,208600000
1990-06-22,0.375,0.38058000802993774,0.3683040142059326,0.3705359995365143,0.294854074716568,283976000
1990-06-25,0.3705359995365143,0.37276801466941833,0.359375,0.3683040142059326,0.2930779457092285,122001600
1990-06-26,0.37276801466941833,0.375,0.360491007566452,0.3627229928970337,0.28863680362701416,127254400
1990-06-27,0.3638390004634857,0.375,0.359375,0.3705359995365143,0.294854074716568,97227200
1990-06-28,0.3816959857940674,0.3861609995365143,0.37276801466941833,0.3839290142059326,0.30551138520240784,249939200
1990-06-29,0.3839290142059326,0.40066999197006226,0.3816959857940674,0.3995540142059326,0.31794509291648865,325192000
1990-07-02,0.3973209857940674,0.3973209857940674,0.390625,0.39285698533058167,0.3126158118247986,135408000
1990-07-03,0.391741007566452,0.3973209857940674,0.390625,0.39285698533058167,0.3126158118247986,99500800
1990-07-05,0.390625,0.3950890004634857,0.3861609995365143,0.38839301466941833,0.30906373262405396,107464000
1990-07-06,0.38839301466941833,0.4017859995365143,0.3861609995365143,0.3995540142059326,0.31794509291648865,209059200
1990-07-09,0.4017859995365143,0.41964301466941833,0.3995540142059326,0.41629499197006226,0.3312667906284332,315459200
1990-07-10,0.41964301466941833,0.42410698533058167,0.4174109995365143,0.41964301466941833,0.33393096923828125,361424000
1990-07-11,0.4174109995365143,0.41964301466941833,0.40848198533058167,0.41964301466941833,0.33393096923828125,246153600
1990-07-12,0.4174109995365143,0.42410698533058167,0.4151790142059326,0.422991007566452,0.3365950882434845,182470400
1990-07-13,0.42410698533058167,0.4263390004634857,0.4174109995365143,0.4174109995365143,0.332154780626297,230977600
1990-07-16,0.4174109995365143,0.420758992433548,0.40401801466941833,0.407366007566452,0.32416144013404846,179704000
1990-07-17,0.40848198533058167,0.4107140004634857,0.39285698533058167,0.3950890004634857,0.3143920302391052,136852800
1990-07-18,0.3973209857940674,0.4017859995365143,0.3839290142059326,0.3984380066394806,0.3170570433139801,288366400
1990-07-19,0.3638390004634857,0.3794640004634857,0.35714301466941833,0.37276801466941833,0.2966301441192627,585984000
1990-07-20,0.375,0.3794640004634857,0.3638390004634857,0.3660709857940674,0.29130110144615173,191844800
1990-07-23,0.3660709857940674,0.37276801466941833,0.35714301466941833,0.3705359995365143,0.294854074716568,270188800
1990-07-24,0.375,0.37723198533058167,0.3660709857940674,0.376116007566452,0.2992943525314331,193916800
1990-07-25,0.375,0.3861609995365143,0.37276801466941833,0.37723198533058167,0.30018240213394165,104921600
1990-07-26,0.37723198533058167,0.3794640004634857,0.3660709857940674,0.36941999197006226,0.29396599531173706,80337600
1990-07-27,0.3683040142059326,0.37276801466941833,0.36160698533058167,0.36941999197006226,0.29396599531173706,62316800
1990-07-30,0.3638390004634857,0.3794640004634857,0.3638390004634857,0.3783479928970337,0.3010704815387726,85456000
1990-07-31,0.3794640004634857,0.3816959857940674,0.3705359995365143,0.375,0.2984062135219574,96006400
1990-08-01,0.375,0.3816959857940674,0.3705359995365143,0.3783479928970337,0.3010704815387726,93508800
1990-08-02,0.3683040142059326,0.390625,0.3683040142059326,0.38839301466941833,0.30906373262405396,223126400
1990-08-03,0.38839301466941833,0.390625,0.3549109995365143,0.3683040142059326,0.2930779457092285,268968000
1990-08-06,0.3482140004634857,0.36160698533058167,0.34375,0.3526790142059326,0.28064432740211487,179659200
1990-08-07,0.359375,0.3627229928970337,0.34598198533058167,0.3526790142059326,0.28064432740211487,198531200
1990-08-08,0.3526790142059326,0.3638390004634857,0.3526790142059326,0.358258992433548,0.2850847542285919,102536000
1990-08-09,0.359375,0.36160698533058167,0.3504459857940674,0.3526790142059326,0.28064432740211487,96387200
1990-08-10,0.34598198533058167,0.3504459857940674,0.34151801466941833,0.34598198533058167,0.27531522512435913,102704000
1990-08-13,0.3392859995365143,0.35714301466941833,0.33816999197006226,0.3560270071029663,0.2833085358142853,156116800
1990-08-14,0.35714301466941833,0.35714301466941833,0.3504459857940674,0.3549109995365143,0.2824203670024872,98168000
1990-08-15,0.35714301466941833,0.359375,0.3504459857940674,0.3504459857940674,0.2788674533367157,92052800
1990-08-16,0.3482140004634857,0.35379499197006226,0.34375,0.34375,0.27353906631469727,123894400
1990-08-17,0.34375,0.34375,0.3191959857940674,0.32589301466941833,0.25932928919792175,246108800
1990-08-20,0.32589301466941833,0.3348209857940674,0.3236609995365143,0.328125,0.261894553899765,75062400
1990-08-21,0.3191959857940674,0.328125,0.31473198533058167,0.3236609995365143,0.2583317160606384,161044800
1990-08-22,0.33035698533058167,0.33035698533058167,0.311383992433548,0.313616007566452,0.25031426548957825,122718400
1990-08-23,0.3058040142059326,0.3125,0.29910698533058167,0.3080359995365143,0.2458605170249939,143696000
1990-08-24,0.31473198533058167,0.3214290142059326,0.31026801466941833,0.3169640004634857,0.25298649072647095,73416000
1990-08-27,0.328125,0.3392859995365143,0.3236609995365143,0.3370540142059326,0.2690213918685913,117465600
1990-08-28,0.3348209857940674,0.342633992433548,0.3325890004634857,0.3404020071029663,0.27169349789619446,80192000
1990-08-29,0.3392859995365143,0.3404020071029663,0.328125,0.3325890004634857,0.26545754075050354,150931200
1990-08-30,0.3325890004634857,0.3348209857940674,0.3214290142059326,0.3236609995365143,0.2583317160606384,122595200
1990-08-31,0.3214290142059326,0.3325890004634857,0.3214290142059326,0.33035698533058167,0.26367610692977905,99456000
1990-09-04,0.32589301466941833,0.3348209857940674,0.32589301466941833,0.33035698533058167,0.26367610692977905,82745600
1990-09-05,0.3325890004634857,0.3325890004634857,0.3191959857940674,0.3214290142059326,0.25655028223991394,64052800
1990-09-06,0.3169640004634857,0.3214290142059326,0.31473198533058167,0.3191959857940674,0.25476792454719543,87628800
1990-09-07,0.3169640004634857,0.328125,0.313616007566452,0.3247770071029663,0.2592222988605499,58172800
1990-09-10,0.33035698533058167,0.33035698533058167,0.3191959857940674,0.3191959857940674,0.25476792454719543,75980800
1990-09-11,0.3214290142059326,0.32254499197006226,0.3013390004634857,0.3035709857940674,0.24229663610458374,178270400
1990-09-12,0.3080359995365143,0.3080359995365143,0.29910698533058167,0.3035709857940674,0.24229663610458374,100408000
1990-09-13,0.3080359995365143,0.31026801466941833,0.29464301466941833,0.3013390004634857,0.24051526188850403,97260800
1990-09-14,0.29910698533058167,0.3058040142059326,0.296875,0.3035709857940674,0.24229663610458374,113915200
1990-09-17,0.3035709857940674,0.31473198533058167,0.29910698533058167,0.3013390004634857,0.24051526188850403,77672000
1990-09-18,0.3013390004634857,0.3013390004634857,0.29464301466941833,0.297991007566452,0.23784296214580536,124611200
1990-09-19,0.296875,0.3013390004634857,0.2857140004634857,0.2901790142059326,0.2316078245639801,182459200
1990-09-20,0.2879459857940674,0.2879459857940674,0.27901801466941833,0.282366007566452,0.22537177801132202,100934400
1990-09-21,0.2857140004634857,0.2901790142059326,0.2767859995365143,0.28125,0.224481001496315,153865600
1990-09-24,0.28125,0.28125,0.265625,0.2700890004634857,0.21557284891605377,138499200
1990-09-25,0.2723209857940674,0.2745540142059326,0.2611609995365143,0.26785698533058167,0.2137913703918457,157953600
1990-09-26,0.26785698533058167,0.2723209857940674,0.265625,0.265625,0.21200993657112122,94136000
1990-09-27,0.26785698533058167,0.2723209857940674,0.25,0.25223198533058167,0.20132023096084595,142340800
1990-09-28,0.2544640004634857,0.2589290142059326,0.24330399930477142,0.2589290142059326,0.20666545629501343,176041600
1990-10-01,0.26339301466941833,0.2767859995365143,0.2611609995365143,0.2723209857940674,0.217354416847229,155657600
1990-10-02,0.2767859995365143,0.2857140004634857,0.26339301466941833,0.264508992433548,0.211119145154953,270984000
1990-10-03,0.265625,0.265625,0.23883900046348572,0.24107100069522858,0.19241201877593994,268240000
1990-10-04,0.23883900046348572,0.25,0.234375,0.25,0.1995387226343155,213494400
1990-10-05,0.24107100069522858,0.2566959857940674,0.24107100069522858,0.25,0.1995387226343155,99489600
1990-10-08,0.2566959857940674,0.2611609995365143,0.25223198533058167,0.26004499197006226,0.20755626261234283,61532800
1990-10-09,0.2544640004634857,0.2589290142059326,0.24776799976825714,0.25,0.1995387226343155,120579200
1990-10-10,0.24330399930477142,0.25,0.23214299976825714,0.23660700023174286,0.1888490617275238,147907200
1990-10-11,0.23883900046348572,0.24888400733470917,0.22767899930477142,0.24776799976825714,0.19775721430778503,205979200
1990-10-12,0.25223198533058167,0.2544640004634857,0.24107100069522858,0.25223198533058167,0.20132023096084595,228648000
1990-10-15,0.2544640004634857,0.2566959857940674,0.2377229928970337,0.24776799976825714,0.19775721430778503,201017600
1990-10-16,0.24553599953651428,0.24553599953651428,0.21651799976825714,0.22321400046348572,0.17815932631492615,305233600
1990-10-17,0.22544600069522858,0.23660700023174286,0.22321400046348572,0.23660700023174286,0.1888490617275238,309064000
1990-10-18,0.23660700023174286,0.2566959857940674,0.23660700023174286,0.2544640004634857,0.20310167968273163,315000000
1990-10-19,0.27901801466941833,0.28348198533058167,0.2700890004634857,0.280133992433548,0.22359031438827515,933732800
1990-10-22,0.28125,0.28125,0.2723209857940674,0.2779020071029663,0.22180882096290588,252739200
1990-10-23,0.2767859995365143,0.28125,0.2700890004634857,0.2767859995365143,0.2209181785583496,167048000
1990-10-24,0.2745540142059326,0.2767859995365143,0.26785698533058167,0.2723209857940674,0.217354416847229,141825600
1990-10-25,0.2700890004634857,0.27901801466941833,0.264508992433548,0.26785698533058167,0.2137913703918457,153462400
1990-10-26,0.265625,0.27901801466941833,0.265625,0.26785698533058167,0.2137913703918457,134198400
1990-10-29,0.2700890004634857,0.2723209857940674,0.265625,0.266741007566452,0.21290059387683868,123480000
1990-10-30,0.265625,0.2745540142059326,0.2578130066394806,0.27120500802993774,0.21646364033222198,98044800
1990-10-31,0.2723209857940674,0.2845979928970337,0.2700890004634857,0.2745540142059326,0.21913672983646393,148758400
1990-11-01,0.2723209857940674,0.2767859995365143,0.265625,0.2723209857940674,0.217354416847229,90652800
1990-11-02,0.2723209857940674,0.2890630066394806,0.2723209857940674,0.28348198533058167,0.22626256942749023,148612800
1990-11-05,0.2879459857940674,0.29910698533058167,0.2857140004634857,0.296875,0.23695233464241028,184475200
1990-11-06,0.29910698533058167,0.3080359995365143,0.296875,0.29910698533058167,0.23873361945152283,184766400
1990-11-07,0.29910698533058167,0.3013390004634857,0.29129499197006226,0.296875,0.23695233464241028,202977600
1990-11-08,0.29464301466941833,0.3125,0.29464301466941833,0.3080359995365143,0.2458605170249939,199248000
1990-11-09,0.3125,0.3191959857940674,0.3080359995365143,0.3169640004634857,0.25298649072647095,198228800
1990-11-12,0.3169640004634857,0.328125,0.31473198533058167,0.3236609995365143,0.2583317160606384,145051200
1990-11-13,0.3236609995365143,0.32589301466941833,0.3191959857940674,0.3214290142059326,0.25655028223991394,141948800
1990-11-14,0.3191959857940674,0.3325890004634857,0.3191959857940674,0.33035698533058167,0.26367610692977905,190747200
1990-11-15,0.328125,0.33035698533058167,0.3169640004634857,0.3214290142059326,0.25655028223991394,161772800
1990-11-16,0.3191959857940674,0.3214290142059326,0.31026801466941833,0.313616007566452,0.25115111470222473,183008000
1990-11-19,0.3169640004634857,0.3247770071029663,0.31473198533058167,0.3247770071029663,0.2600889205932617,223910400
1990-11-20,0.32589301466941833,0.328125,0.31473198533058167,0.3169640004634857,0.25383225083351135,153630400
1990-11-21,0.31473198533058167,0.3236609995365143,0.31026801466941833,0.32254499197006226,0.2583014965057373,123211200
1990-11-23,0.3236609995365143,0.33035698533058167,0.3214290142059326,0.3247770071029663,0.2600889205932617,53200000
1990-11-26,0.3214290142059326,0.33035698533058167,0.3214290142059326,0.328125,0.2627701759338379,81457600
1990-11-27,0.33035698533058167,0.34151801466941833,0.328125,0.3348209857940674,0.2681325376033783,164584000
1990-11-28,0.3370540142059326,0.34375,0.328125,0.328125,0.2627701759338379,174910400
1990-11-29,0.33035698533058167,0.33035698533058167,0.3236609995365143,0.328125,0.2627701759338379,126705600
1990-11-30,0.3236609995365143,0.3325890004634857,0.3236609995365143,0.328125,0.2627701759338379,121508800
1990-12-03,0.3325890004634857,0.34151801466941833,0.33035698533058167,0.3404020071029663,0.27260178327560425,165401600
1990-12-04,0.3348209857940674,0.34598198533058167,0.3348209857940674,0.34375,0.2752830386161804,152152000
1990-12-05,0.34375,0.359375,0.33816999197006226,0.358258992433548,0.28690236806869507,218388800
1990-12-06,0.3683040142059326,0.37276801466941833,0.36160698533058167,0.3683040142059326,0.29494649171829224,532246400
1990-12-07,0.3660709857940674,0.3816959857940674,0.3660709857940674,0.3794640004634857,0.30388349294662476,329660800
1990-12-10,0.37723198533058167,0.3794640004634857,0.3705359995365143,0.37276801466941833,0.29852133989334106,250588800
1990-12-11,0.3683040142059326,0.3705359995365143,0.35714301466941833,0.35714301466941833,0.2860085666179657,347883200
1990-12-12,0.3549109995365143,0.35714301466941833,0.3482140004634857,0.35379499197006226,0.2833273112773895,242356800
1990-12-13,0.3526790142059326,0.3660709857940674,0.3526790142059326,0.3638390004634857,0.2913706600666046,160731200
1990-12-14,0.359375,0.36160698533058167,0.3526790142059326,0.3560270071029663,0.2851147949695587,87068800
1990-12-17,0.3482140004634857,0.36160698533058167,0.3482140004634857,0.358258992433548,0.28690236806869507,131107200
1990-12-18,0.3660709857940674,0.3794640004634857,0.3638390004634857,0.37723198533058167,0.30209624767303467,220987200
1990-12-19,0.3794640004634857,0.3794640004634857,0.3671880066394806,0.373883992433548,0.2994150221347809,140660800
1990-12-20,0.3683040142059326,0.3973209857940674,0.3683040142059326,0.39285698533058167,0.31460893154144287,401072000
1990-12-21,0.3950890004634857,0.40401801466941833,0.38839301466941833,0.4017859995365143,0.32175952196121216,346136000
1990-12-24,0.3995540142059326,0.4017859995365143,0.39285698533058167,0.39285698533058167,0.31460893154144287,58721600
1990-12-26,0.39285698533058167,0.3950890004634857,0.3839290142059326,0.390625,0.312821626663208,103073600
1990-12-27,0.3861609995365143,0.39285698533058167,0.3861609995365143,0.38839301466941833,0.311034232378006,97652800
1990-12-28,0.3861609995365143,0.38839301466941833,0.3816959857940674,0.3839290142059326,0.3074592351913452,63929600
1990-12-31,0.3839290142059326,0.3861609995365143,0.3816959857940674,0.3839290142059326,0.3074592351913452,44273600
1991-01-02,0.3816959857940674,0.39285698533058167,0.375,0.38839301466941833,0.311034232378006,154985600
1991-01-03,0.38839301466941833,0.3950890004634857,0.3839290142059326,0.3839290142059326,0.3074592351913452,150180800
1991-01-04,0.3839290142059326,0.3950890004634857,0.3839290142059326,0.3861609995365143,0.3092467784881592,141523200
1991-01-07,0.3839290142059326,0.40401801466941833,0.3839290142059326,0.3861609995365143,0.3092467784881592,310800000
1991-01-08,0.390625,0.391741007566452,0.3794640004634857,0.3861609995365143,0.3092467784881592,218691200
1991-01-09,0.3950890004634857,0.4107140004634857,0.390625,0.40401801466941833,0.3235469162464142,467264000
1991-01-10,0.40848198533058167,0.421875,0.40848198533058167,0.420758992433548,0.33695366978645325,435321600
